,Copy Number Public 24Q4 ACTN4,Copy Number Public 24Q4 EZR,Copy Number Public 24Q4 MYH9,Copy Number Public 24Q4 FSCN1,Copy Number Public 24Q4 CFL1,Copy Number Public 24Q4 ECM1,Copy Number Public 24Q4 TAGLN,Copy Number Public 24Q4 PFN1,Copy Number Public 24Q4 GSN,Copy Number Public 24Q4 ANXA2,Copy Number Public 24Q4 ANXA6,"RNAi (Achilles+DRIVE+Marcotte, DEMETER2) CFL1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ECM1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) GSN","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ANXA2","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ANXA6","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) MYH9","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) PFN1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) FSCN1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) TAGLN","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) EZR","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ACTN4",Batch corrected Expression Public 24Q4 GSN,Batch corrected Expression Public 24Q4 ANXA6,Batch corrected Expression Public 24Q4 ACTN4,Batch corrected Expression Public 24Q4 PFN1,Batch corrected Expression Public 24Q4 CFL1,Batch corrected Expression Public 24Q4 ANXA2,Batch corrected Expression Public 24Q4 FSCN1,Batch corrected Expression Public 24Q4 MYH9,Batch corrected Expression Public 24Q4 ECM1,Batch corrected Expression Public 24Q4 EZR,Batch corrected Expression Public 24Q4 TAGLN,"CRISPR (DepMap Public 24Q4+Score, Chronos) ACTN4","CRISPR (DepMap Public 24Q4+Score, Chronos) ANXA2","CRISPR (DepMap Public 24Q4+Score, Chronos) ANXA6","CRISPR (DepMap Public 24Q4+Score, Chronos) CFL1","CRISPR (DepMap Public 24Q4+Score, Chronos) ECM1","CRISPR (DepMap Public 24Q4+Score, Chronos) EZR","CRISPR (DepMap Public 24Q4+Score, Chronos) FSCN1","CRISPR (DepMap Public 24Q4+Score, Chronos) GSN","CRISPR (DepMap Public 24Q4+Score, Chronos) MYH9","CRISPR (DepMap Public 24Q4+Score, Chronos) PFN1","CRISPR (DepMap Public 24Q4+Score, Chronos) TAGLN"
ACH-001608,1.0509762008,1.2647120946,0.7471568274,1.1084102828,1.2572704329,2.2708792574,1.3316002071,0.8138320487,0.9120867797,0.8847801965,1.251684533,,,,,,,,,,,,3.0864771772,6.2482299238,8.2309537376,10.5404184513,10.7066252191,10.8450461328,5.7910550709,8.1382400986,4.5230866315,6.7464332784,6.4225202493,0.011188223229537027,-0.04951066874788374,0.25505098511454416,-0.23414008815076964,-0.6412558574841583,-0.0378946385117492,-0.17493686459354119,0.03938475689909338,-0.2691940609128314,-0.8973091311729147,0.04093265377480532
ACH-001201,0.5912068949,1.0222853846,1.0139489375,1.0244005978,1.0362973341,1.0366694837,1.0362973341,0.5036320497,1.0105831287,1.0141773784,1.0286919355,-0.289085872992,-0.09267251304960002,0.30173950667800004,-0.130716096546,0.00212776472384,0.13552361150999997,-0.294090789409,0.116117284857,0.025247519238,-0.0989748290208,0.068163938873,2.6190581136,5.8436665226,5.0426218592,7.7428314525,9.1521506084,6.8458965354,7.2682750651,3.5584496456,0.4171205599,6.1490648054,2.0124649043,,,,,,,,,,,
ACH-000025,0.9927531923,1.0897249196,0.7538508404,0.9859114627,1.2102239159,1.0510774645,1.2102239159,1.0905765201,1.0450898637,0.8521309165,1.1195345097,-0.324083078784,0.0609832076368,0.35653120076,0.09065404633610001,-0.118316353842,0.18578379434099998,-0.153681423534,,-0.029661546449700003,-0.111176396086,0.18105525448399998,4.9732993704,7.6130420293,7.4669309971,11.1451685448,10.326706986,10.8538566552,5.3940980467,7.5768342885,2.7046917433,6.036560894,2.7952861575,0.09748839335983542,-0.016368053286964505,0.20463708202762593,-0.215728074413101,-0.16979882500171273,-0.04502003177118466,-0.16297827470456264,-0.10679190028535518,-0.7242690901310653,-0.9026685220387308,-0.049700685150817096
ACH-000455,1.4798674899,0.9818435061,0.6187056012,1.8279821719,0.9455692337,1.2519535184,1.543888966,0.9413296873,1.2654822902,0.7159789115,0.9592069387,-0.381608303707,0.131096969165,0.0759068603461,0.0934047108714,-0.0460537639424,0.0179577212144,-0.373991581302,,0.13078596865800002,-0.182767373386,0.12044893919199999,3.0422033863,3.4446528766,7.3659529049,9.4990508557,9.7738121321,9.8459649283,3.3124914081,7.0585506767,2.4205479566,5.8536093831,2.6214045534,0.05518207905011961,-0.13079511962049603,0.12253102973789805,-0.2051980098627788,-0.11053733115615905,0.005328701652177767,-0.10891215883451288,-0.04088435571976785,-0.6539809766856255,-1.3305068799760884,0.19111470804637193
ACH-002070,0.979667442,1.0203046592,1.0155462892,1.0091474591,1.042563314,0.9699995613,1.042563314,0.9735891531,0.9779062036,1.0018017244,1.0406861165,,,,,,,,,,,,7.5082579393,7.5855638673,8.5978072281,10.5330308196,10.4508341322,11.9162337306,6.7822308112,9.4500356121,3.287685398,7.7228663092,6.1711201045,-0.03405205100706532,-0.017761571377685793,0.18533886298262978,-0.5381300181796109,-0.11369928077578897,-0.008849954472361544,-0.23050482514586884,-0.0031932804109341666,-1.069168160309967,-0.2708279038488767,-0.04985544678830657
ACH-001067,1.0014670814,1.019469066,1.0004776925,1.0393589606,1.044304184,1.0759298365,1.044304184,1.0008910909,0.9972568271,0.9990148303,1.0386423811,,,,,,,,,,,,7.8956395006,6.4745758761,7.238024052,10.7702638155,10.6176683153,10.3466054177,6.7195331121,7.5016384701,4.607913361,6.22621729,8.6587466851,-0.06758149463951581,-0.09153464737660724,0.24674192232421666,-0.25415883880460993,-0.3129059869172882,0.010298248207316929,-0.018139984860063546,0.0491865012779942,-0.3011173771482769,-0.6265742570317894,0.09618551176634083
ACH-000595,0.8001215012,0.5842938462,1.2715859667,1.81945075,1.2576260444,1.3615151162,0.7846395707,0.7569962193,1.017902938,1.161090962,0.9821886117,-0.16209455089400002,0.23139663527100002,0.162182305306,-0.281141315642,-0.18586037961399998,0.327108797766,-0.206230106948,,-0.0859924663135,-0.16126946634199998,-0.0006399765776809999,7.2897462738,5.6988776612,7.6291539546,10.6275054504,10.8815631252,11.4970733147,7.3532094494,8.4369150374,7.5677510972,5.4136794696,1.5619038952,0.03842990101596059,-0.02017182012689645,0.13690332771050545,-0.29387088794337574,-0.18552524368049295,0.12375021548260048,-0.1244124379846116,0.04153162204475246,0.03412637179418487,-0.4929570598102515,0.019705709696463375
ACH-000887,0.9245440732,1.0126474557,0.8097733112,1.3906159094,1.0706752812,1.1850287001,1.1214684236,0.7768720969,1.1166166704,1.1003442873,0.8365333719,-0.33142371996500003,0.00577873342591,0.027515178351599997,0.113992035104,-0.105942801247,-0.107311605012,-0.05787215810100001,,0.0837434966134,-0.0683270256895,0.171085832724,6.1171666832,0.8930487817,7.0901575366,10.3148163837,9.8424638517,11.0153879127,6.3991612909,6.7168985229,3.8171315452,8.7258702182,3.7498027134,0.10455040083688318,-0.00037433588933662046,0.19612572163847464,-0.43771046628525634,-0.07177141718532545,-0.07793207001685497,-0.27771426047071746,-0.04358560036496273,0.0817492814827604,0.007889648681634331,0.12197088361571987
ACH-001020,0.9893829891,1.0002433243,0.9871758457,0.9995862767,0.997350841,1.0041898166,1.0011630837,0.9933568606,0.9998523705,0.9954708667,0.9951576524,-0.262178072856,-0.184206528831,0.12844664546700002,0.279733048707,-0.156699704423,-0.012818302321600002,-0.389404454232,0.05222804521319999,0.125273800883,-0.0171787108244,0.04957042132950001,5.9706063919,5.7567359691,7.3026867332,10.8355079842,10.4223362187,10.7132426269,6.8508674089,6.8855915447,0.1972730395,7.9072638482,5.9445786874,-0.23024646391157044,0.12041992965562723,0.06265029573786146,-0.6287147622453347,-0.34911049876914557,-0.06655303539307554,-0.5325489798533297,-0.12831285555817623,0.1009907153461832,-1.503211777063738,-0.268196494921517
ACH-000211,1.0766378124,1.6872070166,0.9300621304,1.3143094558,0.9105353919,1.0700008925,0.9419680291,1.1236657892,1.5728673455,0.9390188343,1.3051268189,0.029994459783999998,-0.0716788400349,,,0.00441477578067,0.0876853687377,,,,0.123418229312,0.408424132717,6.2086398347,7.2446107826,7.9552820852,10.7026030259,10.2368490931,10.4390526159,7.049382359,8.5746844088,4.9888971987,7.9148715088,5.9363372899,0.06405900036226392,-0.02727542624131287,0.1559261747836884,-0.39704373809983484,-0.2514653340249451,0.05327546779208906,-0.24468517349813457,0.1258429082455063,0.3603635873740888,-0.4205824851732852,-0.02625268379631565
ACH-000098,0.7694257406,1.0747283142,0.7510401811,1.7347803417,1.1117812834,0.7760943731,1.1271191237,0.7427682227,1.1159620756,1.0965655079,1.4894771588,-0.018030798942900002,-0.042868421680800003,,,-0.341361878332,0.09166227231080001,,,,0.012842425656600001,0.354925115628,4.9866683367,7.4380776933,7.9901435685,10.3373988663,10.614050056,10.8293353167,5.6544274588,8.1233363445,4.1288318669,6.9685953292,1.6007699006,-0.07385892917216498,0.060229216956028904,0.2525977086633689,-0.09732392177453886,-0.20496015929636047,-0.10393135615761696,-0.15716207409686397,0.09854626729419462,-0.3863731141900702,-0.40872775021889474,0.04145487906231372
ACH-000152,1.2440340729,1.5764681249,0.7966809593,1.369282383,0.7893559954,1.0551747889,1.047464246,0.7774522636,1.0394490181,1.0261936476,1.3202883065,-0.0618680273623,-0.310186975475,-0.137139076055,0.270117701216,0.0719814657123,0.463600723373,-0.46169218048199995,0.213260326853,-0.0381311633531,-0.122340689895,-0.0130502028023,4.8987375956,7.9162354948,9.0658070478,10.6245353254,11.1654880176,11.3271097764,7.3201552861,9.0457557016,4.6527174912,7.9635593581,11.0587957028,0.07351573048847874,-0.07829839037790166,0.1422804211770098,0.11843349451091412,-0.2599453825951483,-0.0829446266037367,-0.036013072477565605,-0.00038520733980504894,-0.6878909932329343,-1.732008605592863,-0.28036037910629713
ACH-000368,1.0114387803,1.0993044554,1.0822816567,1.5593718542,0.8670541489,0.8050855499,0.8670541489,1.0044320717,1.0929246954,0.8543605871,1.0382356992,-0.15948675944000001,0.259499446931,0.38022110213200006,0.00628053093079,-0.0358742657878,-0.0536609540964,-0.296696229461,,0.41770488737899997,-0.11757708743899999,0.00289933600478,6.899530411,7.3021481013,9.8524987784,10.9646984417,10.9849202028,11.3135540281,7.8654497554,10.3386907885,6.4546492368,7.0678318502,9.9731393175,-0.008963477090746637,-0.10693012050266307,0.3068288369930626,-0.5504066943454221,-0.14875394800629788,-0.08904997397258883,-0.06228763483937427,0.19676031707325378,-0.6991061000464269,-0.3416125962646684,-0.11589307882980973
ACH-000437,0.8506879951,0.8973968344,1.1423604996,1.5882136499,0.9038260225,0.9070060003,0.8988386084,0.8970075293,0.9957952232,0.8213146858,1.6465233825,-0.613593876788,0.128112329508,,,-0.04664037894069999,0.0991130025906,,,,-0.012065633225399998,0.254240752512,6.6175374482,8.3831715377,8.3225804285,10.1380394418,10.4746823096,10.5758928615,6.9096983118,9.1621579945,5.1119758729,5.6426123603,6.8358378626,-0.13514512932124073,-0.06526947401789521,0.035276013136863016,0.0005115383008404972,-0.20937035513501798,-0.06140583049697953,-0.35379768153798197,-0.053816867211064774,-0.6652125460762288,-0.6775195005909834,-0.0037856823879012375
ACH-001670,0.6830414332,1.1458792306,1.0951936599,1.3518274361,1.4076581326,1.1044376691,1.4860596228,1.4148822565,0.7025398664,1.0914794742,0.7750595145,,,,,,,,,,,,3.4699396493,7.2779019633,5.925729357,10.9144396339,10.0680534058,8.1944975875,6.8635665693,5.8800207037,0.3272038845,6.1931206675,1.7477594253,0.046740570983082104,-0.005174585385445695,0.10122657025619923,-0.851652472373253,-0.4499519268209631,0.09280554923200472,0.00804469224912327,0.15398061614057393,-0.1581152646028976,-0.947099310510732,-0.021525776386166005
ACH-000370,0.9242269093,1.1365002488,0.6220890425,1.7769745265,0.9188440963,1.2549361821,0.923210796,1.1612374461,1.2209245092,1.2068363029,1.2088430964,,,,,,,,,,,,6.4159690361,6.8537277651,7.8786557128,10.5399898632,9.8835938874,10.4548644167,6.5402308215,6.7114648224,3.9366385259,7.4526471167,8.5090139412,0.2512161467001136,-0.01875931077025555,-0.106154954500048,-0.7108027197773567,-0.11084165833450989,-0.02073013194483933,-0.33990973407397507,-0.15819309373632193,-0.6975295535898753,-1.012480891881766,-0.3835711594517033
ACH-000819,1.415350138,0.7679104576,0.7099596807,1.3174351977,1.0941715885,0.7936732023,1.0734016419,1.06505874,0.8131052416,0.8169960453,1.185358127,-0.23952053374899998,-0.0691248449745,0.00958133360758,0.20066855712200002,-0.009149178582249999,-0.0361142638639,-0.399586956218,0.0958745524911,0.176611903539,-0.102783226265,0.07367953879889999,6.1868573923,6.8145825758,7.9541986913,11.4071889126,11.1254486571,9.7183978878,6.9373339091,7.6618998009,3.7574334877,5.8425968369,2.705819135,0.06139841476472774,-0.07574592366554941,0.17579766454679463,-0.4499871490290906,-0.1979987516065147,0.07384524801799847,-0.22291357521086855,0.09487958623409598,-0.5718818128519717,-1.0233715688204899,-0.08774733230705181
ACH-001711,1.03185625,1.1186176507,0.8382102101,1.0799234118,1.1323618109,1.1326522587,1.1323618109,1.1363820907,0.8390740255,1.0529536998,0.9612382746,,,,,,,,,,,,1.086533283,6.3987290447,7.3208025014,11.3855249897,10.0050517439,9.6270126192,6.0004324433,6.4561183498,4.5149763312,5.8684838748,1.9266835666,0.011030566696760696,0.014028670695369273,0.12483142092567025,0.2503742126279469,-0.30924258952010836,0.16706951611772847,-0.07855567220109728,0.01362433902847739,0.31078574600103737,-0.5549458513970293,0.2589434801217253
ACH-000036,1.0025436139,0.7010639715,0.6556878196,1.7113217143,1.030317512,1.0521635668,0.3402693239,1.0151169869,1.0092915639,0.9900511722,1.0711785674,-0.0757351468129,-0.104949381893,0.35578211059799997,-0.20852100934999998,0.24334198853,-0.47230549333000005,-0.105500236589,,0.456058870396,-0.174726389912,0.198557680341,6.6145007296,7.3612882827,7.7879975141,10.6318718828,10.5574911388,11.0683352271,7.8261064677,6.8991770649,5.9794364799,1.6014084334,3.7799909691,0.04039823304231274,-0.015305327648005674,0.15530884803605283,-0.27034299841563914,-0.11581081364238939,0.005615925026307601,-0.3197996925793418,-0.029463559503871625,-0.9423073485896648,-0.716280419524755,0.05014220638369412
ACH-000215,0.9422037636,0.9129659756,0.9894872344,1.9723450983,0.99498453,1.2457624567,0.9173537002,1.1302093269,1.0181774365,1.2176934622,0.9912226092,-0.249520635883,0.00794849867466,0.0445862274448,-0.249995825796,-0.014380063677000001,-0.371934990823,-0.0348277550936,,0.239038870513,-0.154940569311,-0.053497730105599994,6.9164672099,7.0111076018,7.3013953213,11.0144297819,10.4236165641,10.7170932611,7.9186036519,8.1878540919,7.9112092036,5.5822808648,2.3462403306,-0.04502171797521021,-0.007621102706787397,0.1124790582816324,0.08100758017476795,-0.2358728013908301,-0.07671875838680502,-0.13624540289730477,0.06578493367632661,-0.8421915956397836,-0.4397844401109976,-0.0434113085304679
ACH-000479,1.0179854915,1.0326934065,0.5230602349,1.5797113844,1.0422872983,1.0442332484,1.0422872983,1.0489667876,1.0481186186,1.0501074819,1.0413405854,-0.23224775813,0.35387214777599996,0.114671141997,-0.121556622721,-0.0729528665412,-0.150694952975,-0.303775292878,,-0.125474659259,0.04767558974259999,0.230577196247,6.9684125351,6.7205488539,9.2987869992,10.3866214632,10.389735438,12.046576826,8.4007672486,8.3614824595,4.2965913196,9.1922183978,7.7970457094,-0.015169207763351886,0.01579126839146618,0.17099923734247427,-0.41203240149981485,-0.12519319901825293,0.06841211298075012,-0.34472855221784005,0.2755771310270357,-0.7506529436465947,-0.481925929253184,-0.32278458285120226
ACH-000273,1.436962089,0.9128134788,0.8395574758,1.8273424182,0.7002631133,1.2276761153,0.7082737602,0.8686572839,1.0993646535,1.0917140317,1.3647209617,,,,,,,,,,,,6.488587584,8.1659080884,8.3899027656,10.360115354,9.8829900223,10.6526200735,6.0663008009,8.1568092087,6.9147234741,6.4801721855,4.7511412177,0.05201986103642639,-0.081996930586865,0.11410108669037432,-0.21585463086561985,-0.23617167204899653,0.028590805641467147,-0.145755732823787,0.11857452567462981,-1.1729347989819585,-0.03467469097487952,-0.0254880568452755
ACH-000756,1.1572022231,0.7367208612,0.9334217567,1.9005592474,1.2101098359,1.2614971964,0.9591331408,0.9305276985,0.9548380741,0.7326956726,1.2413466079,0.105745496799,0.023622537538799997,,,-0.292806870157,-0.0242414516876,,,,0.197496226954,0.29739288927499996,5.8596651433,8.1477582922,7.5603127293,10.5666416161,10.6936979958,9.8641781034,7.8036843872,7.9563758297,4.6379429575,4.7079812379,8.4804406524,-0.3998081019124716,0.019115933985129726,0.11532262278950264,-0.03267395206543067,-0.10413431182585282,-0.028571746505805747,-0.03962506660950829,0.19266228498882276,0.3651359164764989,-0.6530398902533673,-0.04531587141621392
ACH-000673,1.0041160379,0.9666154771,1.3033052317,1.1049131705,1.2843095775,0.7352903724,0.7574134785,0.669073681,1.0825705148,1.0324858429,0.8181135495,-0.220893071058,-0.527707305574,0.00941341070175,-0.195170572628,-0.0823256756147,-0.35282391996600004,-0.281050882251,,0.13769075363299998,-0.25136285194,0.18520073820900002,6.5755358054,6.9308500325,8.3957183991,10.8057134805,11.1969669902,11.119379445,7.7474250729,9.3487433555,6.7414365387,6.362491052,6.6951512762,0.06810122105278943,0.004483944522218489,0.21746495172278307,-0.22205753480849877,-0.15179293533596128,-0.0525658355931078,-0.2164017732601747,-0.028514433963947414,-0.27921900971196284,-0.4581586174445104,-0.027784895583201862
ACH-000376,1.2031762546,0.971635428,1.0015309465,1.5913608368,1.0124165524,0.9577845043,0.9428825643,0.9296103265,0.9773525708,0.9729880558,1.383210763,-0.556890268622,0.15023285491,-0.23265735995,0.0387656130504,-0.10418873155899999,-0.266674268057,0.04575976649400001,,0.534923823151,-0.263930487561,0.339092296833,5.2636378256,5.9606544423,8.3640042767,10.7444478874,10.4225417642,10.6805973894,6.3452405617,7.8156143733,4.7437259254,6.5106007852,2.5670943225,-0.27494493233691153,-0.012566248960948566,0.25931321033824245,-1.014865595595811,-0.12742915025949497,-0.07791071501459473,-0.16053671872151032,0.022705570018006917,-1.4918242973141236,-0.1399824535540134,-0.053857391420610884
ACH-000883,0.9122587571,1.0774836667,1.0099640915,1.4011010409,0.8642813888,0.8875067517,0.8642813888,1.0940767899,1.0964469416,0.8220414237,1.2131021176,0.186236631331,-0.07446388245,-0.08375771447939999,0.260348448904,0.0933317639834,-0.0928346265715,0.017450924371599997,,-0.13095801529999998,0.0376697017622,0.10060733863099999,5.8957554276,6.6627000841,8.2903840306,11.1208444695,10.4055713845,11.1896389161,7.3068438113,8.2814605431,5.127379366,6.4027979416,7.4348486023,,,,,,,,,,,
ACH-001609,0.5342455903,1.0075929969,0.9677947378,1.4823406243,1.340545326,0.9925660402,1.3094436711,0.9960706641,1.0060326816,0.9710900572,1.0226546288,,,,,,,,,,,,5.0635093889,8.0272944572,6.9192289074,10.557622423,10.8404119096,11.377634263,8.297738951,8.5651091027,5.8343242006,6.0556248645,4.387092522,0.09522128473179696,-0.10192665977027676,0.2618778405524286,-0.32267447021591933,-0.12462386471905018,0.020304961424022022,-0.15511241948098106,-0.08004317320706855,-0.30162736293730963,-0.6062192226581873,-0.2625097278608279
ACH-002806,1.0418134733,0.6165872661,0.8211074897,1.234118561,0.9667863439,0.6591222603,0.9603012762,1.0978416663,1.040406992,1.5095609414,0.9683610791,,,,,,,,,,,,7.5857704054,0.2342944017,8.6829714727,11.2063193281,10.9544058475,10.7878106891,6.9179961664,9.0258876111,4.0036998822,8.0550042737,6.5730651046,0.0191344621812848,0.01814133288623591,0.1745261795272738,-0.27608416077868153,-0.26967691349270884,-0.03623437917060407,-0.03381984548053457,0.07104381617608405,0.0786124592589017,-0.5750071576789149,-0.009452202001347415
ACH-000738,0.8648824691,0.6987726271,1.2036275215,1.7470585999,0.9491638105,0.971415223,0.9912177998,0.8834938516,0.9901650965,1.0048324776,0.9023674918,-0.535438655903,0.00950956465609,0.21684176871,0.11899009044600001,-0.00404411944253,-0.0160243019829,-0.24989882459399998,,0.20068239414,-0.26043422399099997,0.142885344572,4.4762482448,3.9654818422,7.7342433034,10.7798808322,10.3780581195,12.606918796,8.0676932299,9.0799651149,2.7818084855,8.3058243858,2.4429364415,-0.03886820019049489,-0.06487019897101108,0.16171200165969815,-0.6259708014003149,-0.22288898243782168,0.02302279148193294,-0.28810225041444915,0.0629930233302563,-1.0577169138248728,-0.6912824115439212,0.11986767815174854
ACH-001611,1.5771009393,0.8199671398,1.1992064101,1.0118980893,1.161875914,0.671246702,1.2353689712,0.8664149248,1.4754929219,1.1994308622,1.2111713633,,,,,,,,,,,,7.3848496926,7.7693591844,9.5478618884,11.3923510507,10.7923480263,11.8846991785,7.8763545092,9.6781255803,5.021490896,7.0488873235,10.8098407635,0.04273442228651542,-0.023723988629117287,-0.0965048336306337,-0.2038405812086071,-0.13861739823666117,0.24179792826595986,-0.059508441408275395,-0.16066508484634567,-0.41398980744514613,-1.1212280533223546,-0.1431130512831451
ACH-000504,1.0286092267,1.0996870358,1.511535644,1.1231977884,0.9583429949,1.0698473782,1.0542404845,0.9765555383,1.3495299549,0.9715963666,1.0221854776,,,,,,,,,,,,8.5329046369,7.9306348361,9.0813214752,10.8187072533,10.6931540209,11.4647079136,7.0247173388,9.28045993,6.7589991694,7.2420506798,9.1799146342,-0.0019342487096174407,0.16962708405259022,0.1184026195910051,-0.09639001351421123,-0.2735500994816509,0.04660069001433468,-0.0040845341750214426,-0.01987145348931197,-0.938127489700708,-0.4163705947641493,0.028117980661045344
ACH-000231,1.2474344439,1.2987799336,0.3593555817,1.0702998265,0.6883699382,1.1832722086,0.736713712,0.6688450832,1.2640644298,1.2295854513,1.337656787,-0.503097684642,0.17480228156199998,-0.195685315628,-0.250825500231,0.133182340522,-0.274596807283,-0.21758344205699998,,-0.0241040522364,-0.218708289126,0.33853819127499996,6.0708576558,6.0379545775,9.4980257528,10.3529242874,10.2527212849,11.6341638558,7.7014345256,8.1692647083,4.0774022376,7.4205456586,8.2584093372,0.17400827473907396,-0.03739061039907651,0.1271943364864765,-0.18675454618339543,-0.28942648103831836,-0.12387728806702078,-0.2699098041092132,0.0560668043493503,-0.9001225839023619,0.07765104869935247,-0.06497879114328324
ACH-000244,1.0002897775,0.5340027216,1.0115986382,1.5799512016,1.0330685583,1.0730244873,1.040982633,0.9876843804,1.1256723792,1.0425777671,1.1040595582,-0.11392107005100001,0.127902998885,0.254358545202,0.175535352288,0.047211653426,-0.388655221295,-0.035343170145800004,,0.286876142803,-0.441646987504,0.099178278345,8.6917366193,7.6730701193,7.5985831965,10.0028168914,9.7238462004,11.1904722788,7.4535086661,8.54567941,7.7209509944,4.3013511844,9.7445410669,0.10114963549889924,-0.21321998017785707,0.12032130154831798,-0.24372139846658464,-0.09073484671824827,-0.0954075162989069,-0.2975958026908444,0.05485683538748685,-1.494605471978145,-0.7948822190625371,-0.18858960078666495
ACH-001623,1.4778931827,0.9153662467,0.7367800996,1.6533223089,1.5612342308,0.7451103459,1.3689246137,1.2653469352,1.5162945147,0.989131337,1.3270695661,,,,,,,,,,,,6.4037275576,7.1605139606,8.1222514461,10.4430667318,10.7224909117,10.5183097654,7.2846537102,7.0855404587,6.6557500052,6.0203040737,2.7578196424,0.32898343383482376,-0.0935857194012207,0.18185946448868623,-0.533049725942775,-0.12576815350386866,-0.08173995833869792,-0.17507879381485325,0.005410007139189725,-0.8467731365063822,-0.9941009735273272,0.060918950653446234
ACH-002681,0.9424970448,1.2445524223,0.7085639639,1.0843939731,0.7589143608,0.9865800367,0.7589143608,1.106613938,1.0384357812,1.4132473581,1.0616204009,,,,,,,,,,,,7.1340102,7.4059343058,8.1775672012,11.1020646657,10.4897001483,11.6933129776,7.1398384254,8.9648591818,5.1734135927,6.7780835065,7.8981287471,0.01753162469295072,0.00771594265066182,0.1447282572208478,-0.17344552268308833,-0.21679924015929067,0.04604505343649003,-0.07849320614843805,0.03220411216739692,-0.8711641054448832,-0.33665782980927716,-0.0936301397958132
ACH-000232,1.0298048715,1.0855122448,0.6956217755,1.4362670308,0.9394341864,1.0789402703,0.9480420791,1.3023100845,1.0292268507,1.299894916,1.072902517,-0.330972999664,-0.100908526269,-0.00423759753592,-0.0688592294339,-0.303069365898,-0.19962224282699997,-0.412879937628,,0.0140055384581,-0.305106214128,0.11647670130200001,7.0554394715,4.307904235,8.3872745601,9.9748370681,9.6500391583,11.7386124473,5.7113395659,7.0665237171,3.7875783148,6.5602330814,1.0106029382,0.0052120678170146165,-0.05760911423622763,0.2433662866398093,-1.1077071880733278,-0.28807894503071463,-0.000908864491242483,-0.04424345159356248,-0.01124902107223368,-0.704247358157575,-0.5037629131751773,0.025175644162528342
ACH-001624,0.9682751672,0.8209532649,0.7916814758,1.2266341314,0.9726407895,1.0156237237,0.9978300345,0.977929928,1.2119548888,0.8209936679,1.4560097334,,,,,,,,,,,,6.878333881,0.1804520338,7.9010491957,11.1093455303,10.3711398026,11.2208400131,7.6926893841,7.6324307568,3.3305618228,6.738919194,7.7723250648,-0.1504486557319959,-0.007025542325683373,0.022623729672698156,-0.16017416121199657,-0.13124409733897463,0.12121820407527378,-0.03537609967308855,0.20161895764191506,-0.5662147328918775,-0.009072742344942819,0.03410653908747894
ACH-000776,1.1138137439,0.9155521693,0.7073616942,1.201333741,1.0659871152,1.3234585398,0.57128676,0.5570377476,1.1234991243,0.5897486025,1.1734919946,,,,,,,,,,,,5.686760046,4.6161497959,7.0285702288,9.4659768351,9.6690696832,10.1022740452,7.719299147,6.0450558046,1.4295667793,5.5868295286,1.1903411584,0.06761590915825481,0.03389216340120902,0.3267421466125485,-0.5246728326758805,-0.179575330565234,-0.0008173080567015507,-0.24262995399435305,-0.25931916631442664,-0.9280729002418663,-0.24639917314157778,0.2744149999968687
ACH-000283,1.0430288044,0.8038532195,0.716862336,1.4175552833,1.0452043253,0.7322184341,0.9947659284,1.0118672284,1.0151345777,1.4455494881,1.1443489144,-0.150627320957,0.241411387281,0.126415349232,0.111929259781,-0.056284195581,0.221001826978,-0.38194641636200005,,0.428723885924,-0.733462628355,-0.039219495008000003,4.7895682769,7.2029129243,8.9593675693,10.7424226949,10.3619441406,12.9866935839,6.2761978891,7.6428662069,5.4114492689,7.6683435922,1.2182663119,,,,,,,,,,,
ACH-000464,0.8848182208,1.1371873849,1.2063829968,1.4758519451,0.8483338299,0.845354284,0.876839685,0.9977622558,1.0942087518,1.1323429736,1.1441442866,-0.33574794755000004,-0.029149063390900003,0.453657396009,0.43267481873499997,0.221546250022,0.5403391714729999,-0.353970759548,,-0.10391885676899999,-0.262447263504,0.191347862806,6.5219795449,6.9171929158,7.3219745878,9.9425295185,9.5306166574,11.0004458108,6.6490152064,8.2130615414,5.1268684465,5.2965780013,5.766816124,-0.253919923083588,0.08764069080027184,0.29113131489018335,-0.0945729851990102,-0.27846221313712105,-0.07530118458524947,-0.18570811751454613,0.03205403398639647,-1.1182740346619,-0.5478418786655304,-0.10986756306952278
